author,comment,likeCount,publishedAt,predicted_label
@AhmadRizki-i9w,Nungguin review Pura 80 basic 🤗,1,2025-10-29T20:48:41Z,netral
@umaruchan808,mas oppo find x9 udah keluar,0,2025-10-29T20:41:29Z,positif
@karaokelagurohani212,coba rekam live music di cafe ....sound nya pecah atau ngga spt iphone bang...,0,2025-10-29T20:32:09Z,negatif
@UyênHồng_1685,"Subhanallah, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 menghadirkan pengalaman gaming yang luar biasa! Narasinya inspiratif, gameplay-nya mulus, dan kemenangannya bikin jantungan. Rekomendasi banget! 🚀",0,2025-10-29T20:30:40Z,positif
@NamThẩmQuốc-9954,"❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴, apa rahasia kamu bikin ketagihan? 😍 Gameplay seru, cerita mengalir, hadiah top! 💖",0,2025-10-29T20:29:50Z,positif
@MaiLan.8152,"❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 emang gak ada duanya! Baru main sebentar, langsung dapet kejutan gede. Ceritanya top! 🌟",0,2025-10-29T20:29:20Z,positif
@prodewa1299,Banyak tak sadar bang David menganggap iqoo adalah pawangnya naga,0,2025-10-29T20:29:07Z,netral
@HuyThuy1dyxg_465,"Wow, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 bener-bener beda! Ceritanya mengalir, visualnya keren, dan untungnya bikin hati berbunga! 👑",0,2025-10-29T20:28:32Z,positif
@SIGMATANIC66,Di natlan emang tema negaranya amerika latin mexico.  Makanya lagu nya gt hmmm,0,2025-10-29T20:27:56Z,negatif
@along_90,Kapan hadir resmi di indonesia,0,2025-10-29T20:25:59Z,netral
@Vableme,Kalo gw Promag aja ya,0,2025-10-29T20:25:39Z,positif
@bayulistiantaraaji3296,Saya tidak mereka Xiaomi tidak meniru iphone. Bisa terlihat dr layar belakang dan kamera di liar frame. Mmg q rasa Mi ingin memberi layar belakang tapi bukan flip. Dan bad comment juga termasuk promo btw,0,2025-10-29T20:22:37Z,negatif
@viathrueafends4670,"Cina jaman black berry b aja ,, sekarang wow ,, walaupun os masih dr android",0,2025-10-29T20:21:03Z,positif
@businesscorrie,"Pro max pada Xiaomi buka tiru iphone, Tetapi Xiaomi dengan sengaja nyindir Apple, Xiaomi juga mau kasi tau yang pro max itu harus Keren dan semaksima mungkin..bukan di skip kualitinya.. sekarang ramai yang meluahkan rasa tidak berpuas hati setelah beberapa hari beli iphone kerana kelemahan iphone 17 promax gak ada kualiti lagi dari segi material body nya..bukan saja mudah kemek malah mudah calar dan paling parah warna oren bisa nge pink setelah beberapa hari menggunakannya...jadi yang ingin beli hp ip17 pm..harus beli casing siap-siap kerana jika tidak pakai casing, kebarangkalian untuk kemek calar dan rosak amat tinggi kerana body nya aluminium yang sangat mudah kemek..",0,2025-10-29T20:17:45Z,negatif
@v-new6047,gw ngeliat bentuknya malah kaya gopix ya..,0,2025-10-29T20:13:29Z,positif
@tvättbjörn-q5o,"NO HATE! Sebenernya apresiasi banget sih buat xiaomi yang mau kasih fungsionalitas baru dari modelan ""plateau"" kamera hape mereka. Cuma jujur gw jadi inget kasusnya touch bar di macbook yang tau lah nasibnya gak tahan lama. Dulu touch bar cuma ada di macbook versi pro yang mana gak semua orang punya, dan dampaknya apa? Audience dikit dan merembet ke hilangnya minat developer buat pake itu fitur. Layar kecil ini cuma ada di pro max aja kan? Gw disini cuma khawatir masa depannya fiturnya xiaomi 17 pro max yang layar kecil dibelakang apa bisa continuity sampe jangka panjang. Gw juga berasumsi kalo apple punya pertimbangan yang mirip sebelum mereka keluarin fitur serupa.😂",0,2025-10-29T20:12:59Z,positif
@Yex09,Itu tidak penting 😂,0,2025-10-29T20:04:55Z,positif
@ariefimampoero,Iphone yang tiru Poco 🤣,1,2025-10-29T19:58:38Z,negatif
@MaikelAsiang72,Bang coba review xiaomi civi 5 pro,0,2025-10-29T19:57:44Z,netral
@muminmunawar7626,"Gimana sih Bang, ya iyalah gak di lubangin kertas bungkusnya pas kameranya. Itu kan ada layarnya, kan biar gk ke gores gores. Jd di lindungi sama kertas pembungkusnya. Masa sekelas rivewer besar gak kapikiran kesitu sih??",0,2025-10-29T19:54:43Z,positif
@ugansasmita9109,Kenapa gak dicoba fitur game pake layar belakang? 🤔,0,2025-10-29T19:53:25Z,netral
@donutpillow4683,"Akhirmya diriview juga tipe ini, udh masuk indo blm yaaaa",0,2025-10-29T19:52:10Z,positif
@arissaja21,kenapa ya ngga pake charger yg 120w kek yg series pro lainnya,0,2025-10-29T19:49:30Z,positif
@JabarNurAriyansyah,gak sabar nunggu oppo findx 9proo,0,2025-10-29T19:40:02Z,netral
@dwiokvi4112,"Kok aku ngelihat sekarang asal ngomong, serasa gx netral aja gadjetin, udah jelas menang banyak xiaomi tp sering di sama2in, ipad lah, apalah wkwk",0,2025-10-29T19:39:06Z,positif
@rizkynt,😅😅😅😅 Apple menangis😅,0,2025-10-29T19:36:51Z,positif
@hazeeisgod,"bnr bang, clarity nya bkin agak kureng sih, aku liatnya pribadi kaya di pakein gcam processing nya",0,2025-10-29T19:31:40Z,negatif
@BimaSaputra2-x1g1v,"Bang davit boleh gk saya beli hp yang bekas unboxing kali aja bisa dapet diskon 🙏,saya masih pake realme 5i udah ngelag banget bng😊🙏",0,2025-10-29T19:29:52Z,negatif
@nasgorsaribumi0975,I-Phone 17 niru hp poco,0,2025-10-29T19:28:16Z,positif
@Ahmad_Pixel,24:08 diam² kacamatanya recording video 😅,5,2025-10-29T19:26:08Z,positif
@nobitamods4182,"Bang coba REDMI K90 PRO MAX .
yang setuju bantu like",0,2025-10-29T19:25:39Z,positif
@ZeroEffort21,"Mau fanboy apple, samsung atau xiaomi sama2 gak jelas. Dapet apa sih kalian dari ngejelekin brand lain dan mendewakan brand yang kalian suka 😂",0,2025-10-29T19:24:28Z,positif
@dyiono2409,"mimpi kali punya hp ini semoga yg komen di sini bisa kebeli, munkin bulan depan klo gk tahun depan atu tahun berikutnya stau secepatnya aminin aj ygy",0,2025-10-29T19:20:27Z,positif
@Yuki_Shiro24,17:48 🤣🤣🤣🤣 inimah.. ini!!..ini!!..ini .... 😂😂😂,0,2025-10-29T19:19:05Z,positif
@serendipitylife-f2y9k,"Masalahnya, ini ntar masuk Indonesia gak nih Xiaomi 17.. 😮‍💨",0,2025-10-29T19:17:31Z,positif
@radachsa,Next request OnePlus 15 ya 🤤,0,2025-10-29T19:08:03Z,positif
@luqmanwinata6532,24:00 ini om dedy jagat review? 🤓,0,2025-10-29T19:03:39Z,positif
@heroni665,wow,0,2025-10-29T18:55:47Z,positif
@AlexJoko-n2n,"Mantap sih xiaomi, abis liat review ini gw beli iphone",0,2025-10-29T18:55:43Z,positif
@NaviriFirmansyah,"Kebanyakan review negatif, cacat dulu hp pinjem buat review",0,2025-10-29T18:48:02Z,netral
@luqmanwinata6532,"Xiaomi 17 balas dendam karena iPhone 17 copy desain poco, sama sama lah",45,2025-10-29T18:40:03Z,negatif
@daily.rt7278,"tadi saya liat bang xinn buat sg pake xiaomi kaya ngeblur gitu ya gakaya iphone gtu, apa emng hape guanya yg jelek",0,2025-10-29T18:39:17Z,negatif
@Iyoore82,sekarang waktunya review k90 pro!🎉,0,2025-10-29T18:37:21Z,positif
@PascalZalvatore,"anak2 fomo: bagus sih, tapi gak bakalan di anggap kaya 🥲",0,2025-10-29T18:35:42Z,positif
@sokhifudin3986,Yg di tunggu2,0,2025-10-29T18:34:19Z,negatif
@rizkyvindiesel3253,Lama2 gadgetin terlalu lama ya.. kurang update jd info2nya kaya kurang fresh.. Tolong lah next lebih cepat lagi updatenya....,1,2025-10-29T18:34:15Z,negatif
@AsusRog-b3t,"Gue biasanya selalu upgrade Iphone, baru kali ini gue skip alasannya karenaa desain IP 17 PM jelek. Jadi tetap bertahan di 16 pro max aja. Nunggu nanti kalau desain IP 18 PM bagus, baru gue upgrade.",2,2025-10-29T18:31:43Z,negatif
@ahmadaufa8457,"1:40 
16 angka sial kok bang,, apalagi 16%
maksudnya kan sial tuh, niat mau pergi tapi hp lowbat",0,2025-10-29T18:31:37Z,negatif
@HumaNoids1,Review Oppo Find X 9Pro,0,2025-10-29T18:26:23Z,netral
@jocaruban0079,Lucu memang desain iPhin ini,0,2025-10-29T18:25:58Z,positif
@_dikywhyudi,akhirnya ni hp masuk gadgetin,0,2025-10-29T18:23:27Z,positif
@i2o3ooii9_danielepipanus,Tim hobby update hp Xiaomi ❤,0,2025-10-29T18:19:53Z,positif
@dewablunder172,Bang bahas iqoo z10r,0,2025-10-29T18:19:20Z,netral
@wahyudisubagio27,mending xiaomi,0,2025-10-29T18:18:05Z,netral
@DiegoZicoo,layar kameranya samsung bet prrtama kali liat krna ex user flip 4,0,2025-10-29T18:17:56Z,netral
@gendonsevol,"kalo ga salah, di beberapa review luar, ada yg make screen belakang buat maen game, termasuk casingnya yg udah ada keypadnya.",0,2025-10-29T18:17:05Z,positif
@user-ll4zx2iq7o,"00:00 Xiaomi 17 PRO MAX
01:01 Apakah Xiaomi nyontek iPhone (lagi)?
02:46 Desain kotak panjang
04:05 Isi kotak Pro Max
06:00 Rasanya ada yang aneh...
07:18 Apakah desain juga niru iPhone?
09:45 Asekkkkk
10:50 Display NICE
11:38 Snapdragon 8 Elite Gen 5
12:50 Tes Genshin nya agak...
14:35 Baterai 7.500!
15:00 Cobain layar KEDUA!
21:35 Pengennya ada di semua HP...
23:35 Sampel selfie pake kamera belakang
24:35 Gimmick?
25:30 Sampel kamera 17 Pro Max (Xiaomi)
27:25 Kesan saya buat Xiaomi 17 Pro Max",0,2025-10-29T18:16:48Z,negatif
@adidasleerrr,bang bahas Samsung A17 5G dong,0,2025-10-29T18:16:03Z,positif
@aripriyatna845,thebest xiomi,0,2025-10-29T18:11:21Z,positif
@rivalenwahyu,ini kalo masuk Indonesia si xiaomi ini gajadi ambil ip 17😂,0,2025-10-29T18:10:59Z,positif
@ridwannurdinofficial5229,Vivo X300 sudah masuk ke bang,0,2025-10-29T18:07:09Z,positif
@Mayodut,"Yang gw denger Xiaomi 17 pro max ini ekslusif hanya di China karena persaingannya di negara mereka sendiri, jadi yang di infonya ga bakal keluar di Global, but idk tho",0,2025-10-29T18:06:27Z,positif
@taufiqurrohman2139,hmm,0,2025-10-29T18:01:12Z,positif
@korimexmex,Nonton pake Samsung S25 Ultra,0,2025-10-29T17:53:44Z,positif
@herosin5232,"Niru??
Yakin??",0,2025-10-29T17:53:42Z,positif
@JihanNurAfifah-g7s,review Oppo find X9 pro bg,0,2025-10-29T17:53:36Z,netral
@faizalrahmatnursaori1557,Jujur layarnya kayak tajem banget,0,2025-10-29T17:53:28Z,positif
@RyzenR7,"Review kamera depan ke belakang langsung suara sma face beda banget 😱😱
Ku kira beda org Bang 😅😅",0,2025-10-29T17:52:58Z,negatif
@arfinmarselino879,Bang review IQOO Z10 R,0,2025-10-29T17:51:46Z,netral
@dikaaditya21,Nunggu Unboxing Redmi k90 pro max bang,0,2025-10-29T17:51:34Z,positif
@haxxlyy,kaget dikit😂 23:46,0,2025-10-29T17:49:54Z,positif
@helmika_vt,Xiaomi K90 bang sama tapi antutunya 4jtan,0,2025-10-29T17:49:44Z,positif
@MeguGumi,"Aku punya asumsi lain tentang kenapa Xiaomi langsung loncat ke seri 17 
Menurut itu mlh bentuk kekecewaan Xiaomi terhadap Apple 
Dalam benak Xiaomi ingin mengatakan 
"" Lo itu kiblatnya gadget bnyk orang tertarik Ama produk lu Napa di seri 17 ini gak ada inovasi, cuma hanya mengubah body belakang, seperti saya ( Xiaomi) Lo ada sedikit inovasi ""
😁 Jgn masukin hati ya fans Apple, ini cuma opini gue✌️",0,2025-10-29T17:49:32Z,negatif
@tebearts1989,"katanya yang bikin ragu sama android ga tau kenapa pemakaian awal gacor selang pemakaian 1tahunan performanya terasa menurun di banding ip yang stabil, apakah benar ?",0,2025-10-29T17:47:41Z,negatif
@DodiMulyana1468,Bismillah tahun depan kebeli amin ya allah,0,2025-10-29T17:45:38Z,positif
@Alraycellgaming,Untuk membanting harga iphone😅😅,0,2025-10-29T17:44:28Z,negatif
@Senja_tipis,Bangga pake Poco x6 karna dipasang background riview Ini hehhee,0,2025-10-29T17:41:58Z,negatif
@rizkia4517,BANG REVIEW HP SECOND BUDEGT 2JT KECIL DENGAN STABILITAS VIDEO TERBAIK,0,2025-10-29T17:41:54Z,positif
@MuhammadWaluyo16,"Please. Tambahin pembahasan zoom pada saat video recorder. Yg dibahas semua chanel termasuk gadgetin cuma zoom foto.
Bahas zoom pada saat rekam video juga perlu bagiku.

Next konten berikutnya, tambahin pembahasan zoom saat perekaman video. Bisa zoom maksimal berapa kali!",0,2025-10-29T17:41:09Z,positif
@keypanca,Ini yg terbaik ni HP.. Smoga secptnya dptkan ini hp... Gasssss,0,2025-10-29T17:41:03Z,positif
@afcr2972,"dan akhirnya keinginan gue keturutan, nungguin bang david yg review xiaomi 17 pro max",0,2025-10-29T17:40:59Z,negatif
@heruramadanisaputra9575,suara hasil perekaman video di hpnya kek mendem gitu bang,0,2025-10-29T17:39:50Z,positif
@khoirulumam6539,Casing Gamingnya Gadibahas..,0,2025-10-29T17:36:02Z,positif
@Adamsukatugas321,Redmi K90 pro max bang,0,2025-10-29T17:34:33Z,positif
@AherenHeren,Kolab sama Iqbal bang,0,2025-10-29T17:29:42Z,positif
@hafidal6341,bahas hyper os 3,0,2025-10-29T17:25:44Z,positif
@wildanunited5121,KING MU,0,2025-10-29T17:23:39Z,positif
@oktavianus4225,"Hmm apakah Xiaomi sengaja keluarin hp terbaru bersamaan dgn Iphone, biar ga dibilang 'niru' desain Iphone?🤔",0,2025-10-29T17:21:10Z,negatif
@trimaryanto8810,apa kabar,0,2025-10-29T17:20:07Z,positif
@Kemanani-v5h,"Trus layar yg depan yg luas itu buat apa? Klo ada layar kecil, kecuali Z fold atau Z flip",0,2025-10-29T17:17:03Z,negatif
@angganarizal,camera belakang yang utama cakep bgt yah tapi pas pinda ke lwnsa UW kok bagusan iphone yah MP si xioami kan gede kan yah 50MP masak kalah sama 12 MP UW ny apple,0,2025-10-29T17:16:29Z,positif
@CancerCancer-k3n,BG review redmi k90 pro max,0,2025-10-29T17:14:48Z,positif
@CancerCancer-k3n,BG review,0,2025-10-29T17:13:37Z,netral
@ilh4m86,😊,0,2025-10-29T17:13:24Z,positif
@febryvictory8238,Udh ada bahasa indonya ga ya yg ini,0,2025-10-29T17:13:10Z,positif
@AndiePratama093,"Jadi pengeeeeeeennn...

 
Punyaku masih Xiomi POCO X7 PRO",0,2025-10-29T17:12:57Z,positif
@mirosuyane,Xiaomi 12 Ultra udah pake design kaya gitu ..,0,2025-10-29T17:11:00Z,positif
@gedesiladarma6224,kemarin bahas xm 15T pro nunggu nunggu yg 15T reguler entah mau dibahas apa engga biar tau bedanya gimana aja 😭😭,0,2025-10-29T17:09:47Z,netral
@izzul4410,Jirr lbih Ok Xiaomi sih teknologinya juga lbih ok,1,2025-10-29T17:09:08Z,positif
@laurential202,Bentar2 8 kuadrat bukannya 64 ya ?,0,2025-10-29T17:08:21Z,positif
@axcell6614,"teknik marketing mungkin,kalo di search 17 pro max keluar tuh dua brand xiaomi iphone",0,2025-10-29T17:06:42Z,negatif
@yogipradana8364,Value hp iPhone ga kan bisa tergantikan bray,0,2025-10-29T17:05:24Z,positif
@sanose80,"Apalah daya, saya hanya mampu beli tecno pova 7 4g. Kl ada uang pasti mau beli xiaomi 17 pro max ketimbang iphone dan samsung. Lebih suka hp keluaran cina, apapun mereknya",0,2025-10-29T17:04:56Z,positif
@endanghardi6857,Apakah di Negara chin@ ny@ pada make hp ini ga....,0,2025-10-29T17:01:27Z,positif
@syukuralb22,Yg ip nya kpn bg,0,2025-10-29T17:00:36Z,negatif
@pandascode366,what's up with the color grading?,0,2025-10-29T17:00:18Z,positif
@ezafahlevi123,Desain belakangnya Malah mirip Kayak ZTE BLADE A54😂,0,2025-10-29T17:00:11Z,positif
@LilSulit,1:46 🤣argh! aku tertawa,0,2025-10-29T16:55:33Z,positif
@sarwanbugis1477,Ga masuk di indo ya,0,2025-10-29T16:54:41Z,netral
@Andek123,"Xiaomi pakai desain camera belakang kayak gitu malak sejak xiaomi 11 ultra,jadi gak niru²Iphone,malak Iphone yg niru xiaomi.,dan bang david pas tes video pakai kacamata mirip kades hoho alkaf🤣🤣",0,2025-10-29T16:54:39Z,netral
@hermanhiruta2848,"Kejadian, hp Xiaomi teman bawa dari CN, tp imigrasi Medan belum bisa buka imeinya, katanya harus ke Jakarta. Akhirnya hp nya hny jadi wifi only",0,2025-10-29T16:53:31Z,netral
@daengzha353,the best Xiaomi 👍,0,2025-10-29T16:52:50Z,positif
@pugohkhavid4299,"permisi kok xiaomi 17 pro ku ada bunyi bunyi ya kalo goyang goyangin di bagian atasnya, infondong",1,2025-10-29T16:50:01Z,negatif
@XAnAse7en,"Gila sih, gw suka banget dengan design xiomi kali ini, berasa maju melesat meninggalkan kompetitor besar....cakepp lihatnya loh....",0,2025-10-29T16:48:30Z,positif
@yudha.aji.n,"Tapi tetep android, kurang aman privacy digitalnya apalagi banyak saldo di mbanking",0,2025-10-29T16:48:26Z,negatif
@nugrohomurti-i7u,Jadi kebanyakan gimik ya 😂😂😂 ah sudahlah,0,2025-10-29T16:48:19Z,positif
@ArielPashaRamaditya,Salfok sama kacamata ada kameranya bang,0,2025-10-29T16:47:39Z,positif
@miskahsitambunan8479,Buatin video compare kameranya bang ama sing iphone,0,2025-10-29T16:45:13Z,positif
@antoniodunggio835,"Bang, rekomendasi hp akhir tahun dong 🙏🏼",0,2025-10-29T16:41:42Z,positif
@IkanTV12,"iphone niru xiaomi = dihujat 😂
Xiaomi niru iphone = dimaklumi 😂",0,2025-10-29T16:40:44Z,negatif
@silumandaon4424,ngeri Xiaomi 🎉,0,2025-10-29T16:40:42Z,netral
@mochhanifkemalfirdaus2665,🔥🔥,0,2025-10-29T16:39:22Z,positif
@immortality_87,Kan udah d bilang bang mereka ingin face to face langsung sama iphone makanya mereka ganti nama,0,2025-10-29T16:38:17Z,positif
@chr7stopher3370,"Ga juga sih bang angka keberuntungan itu 7 & 8 yang arti nya sendiri itu ""Maju, Mapan""",0,2025-10-29T16:38:11Z,negatif
@abizanny,"Mau nanya serius buat yg tau tolong jawab ya, hp ini bisa di pake di Indonesia ga? Maksudnya untuk make SIM-card indo bisa kan? Atau harus wifi only?",0,2025-10-29T16:38:09Z,negatif
@palyauma,Kayanya buat jaga layar belakangnya biar ga burn in,0,2025-10-29T16:35:36Z,positif
@rdlovandal,KEREN,0,2025-10-29T16:35:13Z,positif
@muchsani,8:07 nah iya kan,0,2025-10-29T16:33:14Z,positif
@ephemera_13,"semahal apapun hape, tetap ada pembanding...",0,2025-10-29T16:33:11Z,positif
@arga505,Bang kapan review xiaomi 15t biasa?🗿🙏,0,2025-10-29T16:32:43Z,netral
@GarongResink,GG Xiaomi kangen juga sama xiaomi setelah 7th ga pernah pake xiaomi😂,0,2025-10-29T16:32:26Z,positif
@wijayaj001,"Tetap aja, konsumen pandang nya gengsi apple biar hp nya burik juga.",0,2025-10-29T16:32:00Z,negatif
@caritauyukk8935,"Dulu waktu masih kecil sekitar 15 th yg lalu, sering coret2 di buku, desain hp yg ada layarnya di belakang wkwk waktu itu imajinasi masih tertuju ke hp jadul yg ada keypad fisiknya",0,2025-10-29T16:30:38Z,negatif
@MobileGamersUpdate,"Bg itu hp Snapdragon yg di uji ram nya 24GB emang Xiaomi ram nya berapa,",0,2025-10-29T16:30:27Z,negatif
@abu_mahdzuroh,"2:10 nanti Xiaomi 17T bisa-bisa berubah jadi Xiaomi 17e atau Xiaomi 17 Air, wkwk :v",0,2025-10-29T16:29:28Z,netral
@palyauma,Ternyata desain poco m4 pro ku tidak terlalu jadul wkwkwk,0,2025-10-29T16:29:12Z,positif
@nurmuslim2193,Xiomi hp paling gak pelit spek,0,2025-10-29T16:28:23Z,positif
@ashariari312,"Kualitas foto & videonya 🤯
Baru kali ini kagum nonton review HP Xiaomi.",21,2025-10-29T16:27:28Z,positif
@mayoidayo,"jangan kritik xiaomi bang, ntar kyk reviewer china yang di sue sama jun lei",0,2025-10-29T16:25:44Z,positif
@andr.266,"Ngeliat iPhone jadi jelek banget jirr design boring cuman pindah pindah letak bulatan kamera, apalagi over price (karena LITERALLY iPhone itu barang ilegal masuk ke Indonesia wajib bayar bea masuk agar legal, apalagi tidak ada unsur TKDN, kalau mau beli maksa banget harus via iBox, <kasihan Indonesia tidak punya Apple store—Kurang investasi ke Indonesia, Singapore aja punya sih...>) makanya over price, kalau harga pasaran Amerika ya sekitaran Hp setara Rp 15 jutaan di sana🤭",1,2025-10-29T16:24:32Z,negatif
@vannsabilakhaq8104,wow,0,2025-10-29T16:23:57Z,positif
@Poochfun148,"Tim cuma nyimak aja, karena ngga bakalan mampu beli 😂",0,2025-10-29T16:23:47Z,positif
@yogigunawan2287,"team nungguin bang david bilang ""Widih..""",0,2025-10-29T16:23:21Z,positif
@trinandasaputra3321,Kan xiaomi udah pernah bikin di seri xiaomi 11 ultra,0,2025-10-29T16:20:17Z,negatif
@NurulAisyah-b9u,Harga tersiksa perih mahal,0,2025-10-29T16:19:59Z,positif
@Minem16,vid inget gua ga lu😅,0,2025-10-29T16:18:37Z,netral
@adeputra7684,"Kayaknya kertas bungkus hpnya bukan bawaan hpnya itu bg, kan itu hp  udh bekas di unboxing orang jgk 😂",1,2025-10-29T16:18:24Z,positif
@straypunk2077,Gimmick sesaat atau akan jadi identitas baru xiaomi?,0,2025-10-29T16:15:37Z,positif
@AzreeAyie,"China ama america kan sekarang berantem karna tarif,,ini dimanfaatkan oleh xiomi buat ngetrop trump",0,2025-10-29T16:13:23Z,positif
@Madley-n5g,Gabisa gaming kah?,0,2025-10-29T16:12:36Z,positif
@riyansyah7606,"Baru kali ini lihat review bang david 90% jeleknya ini hp 10% bagusnya ini hp, efek ke amerika kah, atau apa emang xiaomi 17 sejelek itu?",1,2025-10-29T16:12:34Z,negatif
@ramyahrfz,Buat bagian belakang itu dikasih buntung kanan kirinya biar layarnya aman,0,2025-10-29T16:12:24Z,negatif
@alsoawk7817,Masalah nya resmi nga.kl resmi gas,0,2025-10-29T16:11:00Z,positif
@Blanc666-s5b,"Cmiiw. Mungkin hpnya cepet panas gara"" layar belakang jadi ada cpu yg harus ngejaga layar belakang tetep nyala,ngejaga aplikasi latar belakang sama ngejalanin game jadinya cpu buat ngejalanin game  mau gamau harus naikin clocakspeed ke clock tinggi",0,2025-10-29T16:10:44Z,netral
@KR-zv4vq,Kapan masuk indo ini bang😢,0,2025-10-29T16:10:40Z,netral
@Hollicisme,7:21 ko di bagian pinggiran lensa kaya ada debu nya?,0,2025-10-29T16:10:27Z,positif
@ahmadaufa6785,"Ini yang gua tungguuu....💀💀💀💀
17 promax ipon vs mi",0,2025-10-29T16:08:59Z,positif
@ydhamhmr,"sebagus apapun kameranya, semahal apapun hpnya, bakal ngeblur kalo buat status wa🗿",0,2025-10-29T16:07:50Z,positif
@ilannerazzurri2016,Gw yakin yg komen disini kebanyakan hp king panik ayo ngaku 😅,0,2025-10-29T16:07:30Z,positif
@CumaKomen99,"Menurut gua wajar sih performa nya di limit, soalnya di bagian belakangnya ada layar tambahan, kalo sering kena panas yah wasalam juga itu layar",0,2025-10-29T16:06:40Z,negatif
@hairi2884,Seperti biasa kelebihan android adalah kelemahan. Sebaliknya kelemahan iponge adalah kelebihan🗿 youtuber tomlol,0,2025-10-29T16:05:16Z,positif
@Yanasumarna90,Nice,0,2025-10-29T16:04:40Z,positif
@ncid8546,Next : Oppo find X9 bang,0,2025-10-29T16:03:31Z,netral
@GadgetComperation,Koh kok tumben ga ada review sound ncs yang wuk wuk nya,0,2025-10-29T16:02:56Z,negatif
@trisnawatielisa,pengeen bangeettt ya allah 😭😭😭,0,2025-10-29T16:02:45Z,netral
@imade.suartha,Wah liburan ke San Francisco ya bang? Golden Brigde??? Kok ga mampir😂😂😂,0,2025-10-29T16:02:35Z,netral
@mariaf2087,"brand cina mantap, body dan camera aja cake pan Xiaomi
Skrg channel band david dah rame sy ntn dari belum 1jt subscriber smp skrg cm beli 3 -4 hp yg direview bang david, tewas baru ganti hp yah hidup sesuai kemampuan",0,2025-10-29T16:01:21Z,positif
@vimi224lol,Jujur lebih suka Xiaomi 17 pro maxsih gw fiturnya banyak tapi kalah kencang sama iPhone sama design bagus unik ada layar belakanh,0,2025-10-29T16:00:31Z,positif
@hojacu4781,"Ada redmi yg terbaru tp lupa, yg backdornya kya celana levis, skor antutunya udh 4 jt bang, mungkin bisa diadu.",0,2025-10-29T15:56:54Z,netral
@abilek_,🗿,0,2025-10-29T15:52:40Z,positif
@usasama1,"wkwkwk, sial kuadrat",0,2025-10-29T15:52:35Z,positif
@usasama1,Halo guys David sudah kembali 😄,0,2025-10-29T15:51:31Z,positif
@FuXiEngThai,"fps yang bisa stabil bahkan lebih dikit tiap pengujian IQOO sih, kita tunggu IQOO PRO MAX kedepan wkwk",1,2025-10-29T15:50:58Z,positif
@mettakho,fix layar belakang buat preview kamera itu game changer banget sih,0,2025-10-29T15:50:51Z,negatif
@agussuryana709,iTel 17 Pro Max 😆,0,2025-10-29T15:50:47Z,positif
@ilustrasi9461,Coba review hp Motorola terbaru,0,2025-10-29T15:49:47Z,netral
@amarfadlulloh544,ampe bosen jawabin pertanyaan cust kapan 17 nyampe indo tiap hari :D,0,2025-10-29T15:49:45Z,positif
@mazznur_1,Riview redmagic 11 pro plus bang,0,2025-10-29T15:49:34Z,netral
@FuXiEngThai,"next K90 PRO MAX dong, yang 4juta antutu",1,2025-10-29T15:49:01Z,positif
@muhammadrizkyzulfikar3502,🤩🤩🤩,0,2025-10-29T15:45:12Z,positif
@zubairmahbubi9919,"Setuju bang menurut saya iPhone yang niru Xiaomi, teman saya dengan bangganya nunjukin Poco M3 nya😅, mirip banget lagi. Walah iPhone sudah gak ada ide lagi tuh untuk nge-design 17 Pro Max. Pertama kalinya nih iPhone niru Android wkwk🤣",1,2025-10-29T15:43:00Z,negatif
@TDRMemphis,Tetep nonton Gadgetin walau udah berkali kali liat review Xiaomi 17 pro max,0,2025-10-29T15:41:59Z,negatif
@erwinytchannel3098,"Serame, sehype, dan sekeren apapun xiaomi 17 pro, percuma kalo ga dirilis global, gmn sih Xiaomi?",0,2025-10-29T15:41:10Z,positif
@scirocco313,Aree genee msh genshin. Tuolong beh,0,2025-10-29T15:40:19Z,positif
@kakashihatake-bv4ix,"Ini dia yang di tunggu² di channel gadgetin. Review xiaomi 17.
Walaupun sdh nnton review di sebelah, rasanya kurang aja kalau bukan david yg jelasin. Enak di dengar & mudah di mengerti, walau pun di kecepatan pemutaran 2x.",52,2025-10-29T15:37:14Z,negatif
@YohanesTommy19,13:51 panas. Mungkin karena layar belakang. Makanya iPhone ga pasang layar belakang. Kecuali sudah ada teknologi Chip yang jauh lebih efisien.,0,2025-10-29T15:36:38Z,negatif
@diaradhara,Xaiomi ga niru dong karna bisa ngeclaim kalo dia miripin poco 😊,1,2025-10-29T15:36:25Z,positif
@zieldchaos,banyak yg bilang xiaomi ngikut2 iphone pdhal release date ny aj hampir barengan.. dan xiaomi lebih keren ada layar ke2 di blakang ny.. ya kecuali memang klo ada orang dalem..,0,2025-10-29T15:36:16Z,positif
@prasetyoprayitno9140,Habis ini redmi k9 bang,0,2025-10-29T15:36:00Z,positif
@bayuputra3141,"Bukanya pendahulu design kamera kek gitu Poco M3 yak? Yg design nya ala"" among us",0,2025-10-29T15:35:33Z,positif
@siapanamanya05,Iphone kw😂😂,0,2025-10-29T15:35:23Z,negatif
